ERROR_TYPE,COUNT,PERCENTAGE
"Network Error: HTTPSConnectionPool(host='static.goweb3.org', port=443): Max retries exceeded with url: /nft/gid/id.png?n= (Caused by NameResolutionError(""HTTPSConnection(host='static.goweb3.org', port=443): Failed to resolve 'static.goweb3.org' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.zedscan.net', port=443): Max retries exceeded with url: /v3/1 (Caused by NameResolutionError(""HTTPSConnection(host='nft.zedscan.net', port=443): Failed to resolve 'nft.zedscan.net' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xfbfe9e82f39be192384dcc8877cf6a239ad6a83a/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://dao-api-staging.oneworld.xyz/v1/nft/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://market.bulletchain.sg/api/tokens/721/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xbf360ccb8c4e1bd4eb1787c7e4579ac22dfca3fb/,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.pyramid-explorer.app', port=443): Max retries exceeded with url: /token/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.pyramid-explorer.app', port=443): Failed to resolve 'api.pyramid-explorer.app' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPConnectionPool(host='jojo.fun', port=80): Max retries exceeded with url: /nftlib/childjojo/ (Caused by NameResolutionError(""HTTPConnection(host='jojo.fun', port=80): Failed to resolve 'jojo.fun' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='jojo.fun', port=443): Max retries exceeded with url: /nftlib/jojo/ (Caused by NameResolutionError(""HTTPSConnection(host='jojo.fun', port=443): Failed to resolve 'jojo.fun' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='ipfs.moniwar.io', port=443): Max retries exceeded with url: /nft/1 (Caused by NameResolutionError(""HTTPSConnection(host='ipfs.moniwar.io', port=443): Failed to resolve 'ipfs.moniwar.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://dreamfinance.s3.ap-northeast-1.amazonaws.com/pegasus/metadatas/0,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBBT4/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='www.lilbulls.info', port=443): Max retries exceeded with url: /api/ (Caused by NameResolutionError(""HTTPSConnection(host='www.lilbulls.info', port=443): Failed to resolve 'www.lilbulls.info' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x2ad5745b7ad37037339ede18407bf9395de2d97f/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://www.vpc.finance/api/nft/metadata/6962184cd0ad28b0e1c8e73a,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOKIDOKI2/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOKIDOKI3/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: http://api.catgirl.io/nft/catgirls/56/,1,0.03%
"Network Error: HTTPSConnectionPool(host='ipfs.featured.market', port=443): Max retries exceeded with url: /ipfs/QmWXexF9QppmaFFr1esyF38vsTqRUYXTVqRLskThM2ciJw (Caused by NameResolutionError(""HTTPSConnection(host='ipfs.featured.market', port=443): Failed to resolve 'ipfs.featured.market' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x9992d63af494eba2518e1a6d125bd51648b9c6cd/,1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.metapass.global', port=443): Max retries exceeded with url: /nft/metadata/ (Caused by NameResolutionError(""HTTPSConnection(host='nft.metapass.global', port=443): Failed to resolve 'nft.metapass.global' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.flashmoon.io/metadata/1.json,1,0.03%
"Network Error: HTTPSConnectionPool(host='cdn.hashland.com', port=443): Max retries exceeded with url: /nft/metadatas/hashland-nft- (Caused by NameResolutionError(""HTTPSConnection(host='cdn.hashland.com', port=443): Failed to resolve 'cdn.hashland.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.servicenft.io', port=443): Max retries exceeded with url: /market/api/bsc-mainnet/nft-hero/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.servicenft.io', port=443): Failed to resolve 'api.servicenft.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x14516c5d0f25c61409418a7135aa45b14b781451/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/USD/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xf58f19c2c5d9d0d3597d563a3d2763c8de1f2b80/,1,0.03%
"Network Error: HTTPSConnectionPool(host='boings.ai', port=443): Max retries exceeded with url: /metadata/boing-king-placeholder/ (Caused by NameResolutionError(""HTTPSConnection(host='boings.ai', port=443): Failed to resolve 'boings.ai' ([Errno -5] No address associated with hostname)""))",1,0.03%
Network Error: 403 Client Error: Forbidden for url: https://aircoin.cool/nft/,1,0.03%
"Network Error: HTTPSConnectionPool(host='ipfs.popsocial.io', port=443): Max retries exceeded with url: /popbit/json/ (Caused by NameResolutionError(""HTTPSConnection(host='ipfs.popsocial.io', port=443): Failed to resolve 'ipfs.popsocial.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBPORTO2/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBSANTOS/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='api2.bunicorn.game', port=443): Max retries exceeded with url: /api/nft-bsc/public/nfts/0x7CDb479ACd5Efc8B8B432670e70665BC8a5b1234/ (Caused by NameResolutionError(""HTTPSConnection(host='api2.bunicorn.game', port=443): Failed to resolve 'api2.bunicorn.game' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x26db8e107c0554a2f9c94a68bbadf023304bfa38/,1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.zypher.game', port=443): Max retries exceeded with url: /zpn/pop-classic.json (Caused by ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x4a8e348b29df68fa4d874b043f920150d750604e/,1,0.03%
"Network Error: HTTPSConnectionPool(host='meta.burgercities.org', port=443): Max retries exceeded with url: /clothing/1.json (Caused by NameResolutionError(""HTTPSConnection(host='meta.burgercities.org', port=443): Failed to resolve 'meta.burgercities.org' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.babyswap.shop', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='nft.babyswap.shop', port=443): Failed to resolve 'nft.babyswap.shop' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='twtreward.com', port=443): Max retries exceeded with url: /meta.json (Caused by NameResolutionError(""HTTPSConnection(host='twtreward.com', port=443): Failed to resolve 'twtreward.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/MYN/1,1,0.03%
Network Error: 410 Client Error: Gone for url: https://bafybeihcrbbgcadimmsmfgsls662u5hb6efrmjn7iyjdeo6c3sl4pfs34u.ipfs.dweb.link/?filename=Creator.png,1,0.03%
"Network Error: HTTPSConnectionPool(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Max retries exceeded with url: /functions/v1/badge-nft-metadata/0000000000000000000000000000000000000000000000000000000000000001 (Caused by NameResolutionError(""HTTPSConnection(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Failed to resolve 'fckqnmehuebqmevkicgz.supabase.co' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Max retries exceeded with url: /functions/v1/badge-nft-metadata/ (Caused by NameResolutionError(""HTTPSConnection(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Failed to resolve 'fckqnmehuebqmevkicgz.supabase.co' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBJOJO/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://social-analyzer-backend-staging-920680503230.asia-southeast1.run.app/v1/did/metadata/56/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://stream-api.dehub.net/nfts/nft_metadata/main.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXMETAVERSE/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMELOSQUEEN/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG12/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBONIMARU/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBUBA2/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='app.api.30sec.net', port=443): Max retries exceeded with url: /v1/finance/Nft/LightingEnthusiast/1 (Caused by NewConnectionError(""HTTPSConnection(host='app.api.30sec.net', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://yooshi.io/nft-meta/catavatar/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://genx-data.woj.finance/metadata/1/0.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBLFW/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://racawebsource.s3-accelerate.amazonaws.com/oxford_land/metadata/n/,1,0.03%
"Network Error: HTTPSConnectionPool(host='nexusndao.com', port=443): Max retries exceeded with url: /nft.php?i= (Caused by NameResolutionError(""HTTPSConnection(host='nexusndao.com', port=443): Failed to resolve 'nexusndao.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.venus.io/api/nft/,1,0.03%
Network Error: 404 Client Error: The specified blob does not exist. for url: https://blackpassmetadatapro.blob.core.windows.net/anbnb/json/1.json,1,0.03%
"Network Error: HTTPSConnectionPool(host='earncoins.ai', port=443): Max retries exceeded with url: /metadata/v3/1/0 (Caused by NameResolutionError(""HTTPSConnection(host='earncoins.ai', port=443): Failed to resolve 'earncoins.ai' ([Errno -5] No address associated with hostname)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='ffinft.vip', port=443): Max retries exceeded with url: /nft/1 (Caused by NameResolutionError(""HTTPSConnection(host='ffinft.vip', port=443): Failed to resolve 'ffinft.vip' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.dogbattle.game', port=443): Max retries exceeded with url: /metadata/skill/40.json (Caused by NameResolutionError(""HTTPSConnection(host='api.dogbattle.game', port=443): Failed to resolve 'api.dogbattle.game' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='app.api.30sec.net', port=443): Max retries exceeded with url: /v1/finance/Nft/FREITAGCollector/1 (Caused by NewConnectionError(""HTTPSConnection(host='app.api.30sec.net', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xabc858ff5fea6f2a1915ebb96ab05d759885bf7e/,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.dogbattle.game', port=443): Max retries exceeded with url: /metadata/weapon/13.json (Caused by NameResolutionError(""HTTPSConnection(host='api.dogbattle.game', port=443): Failed to resolve 'api.dogbattle.game' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.cryptoblades.io', port=443): Max retries exceeded with url: /nfts/view/bnb/cb-weapon/ (Caused by NameResolutionError(""HTTPSConnection(host='api.cryptoblades.io', port=443): Failed to resolve 'api.cryptoblades.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.dogbattle.game', port=443): Max retries exceeded with url: /metadata/skill/10.json (Caused by NameResolutionError(""HTTPSConnection(host='api.dogbattle.game', port=443): Failed to resolve 'api.dogbattle.game' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='api.dogbattle.game', port=443): Max retries exceeded with url: /metadata/weapon/5.json (Caused by NameResolutionError(""HTTPSConnection(host='api.dogbattle.game', port=443): Failed to resolve 'api.dogbattle.game' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='www.gooodfellasnft.com', port=443): Max retries exceeded with url: /api/meta/1 (Caused by NameResolutionError(""HTTPSConnection(host='www.gooodfellasnft.com', port=443): Failed to resolve 'www.gooodfellasnft.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='agentclawai.com', port=443): Max retries exceeded with url: /images/1.svg (Caused by NewConnectionError(""HTTPSConnection(host='agentclawai.com', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.monsters.town', port=443): Max retries exceeded with url: /ninky-tomo/1 (Caused by NameResolutionError(""HTTPSConnection(host='nft.monsters.town', port=443): Failed to resolve 'nft.monsters.town' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBSCAVENGER/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/PARISLIVESTREAMPOAP/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBHEROCARD/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBELFSPORTS2/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBEASTER/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG9/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.tinyworlds.io', port=443): Max retries exceeded with url: /metadata/ticket/ (Caused by NameResolutionError(""HTTPSConnection(host='api.tinyworlds.io', port=443): Failed to resolve 'api.tinyworlds.io' ([Errno -3] Temporary failure in name resolution)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBGALAXYBLITZ/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://bobi.nftplay.fun/api/metadata/0xc16e6070999707f072b5c399e5a5fa5976129a30/0,1,0.03%
"Network Error: HTTPSConnectionPool(host='naturev5.com', port=443): Max retries exceeded with url: /file/v5.gif (Caused by NameResolutionError(""HTTPSConnection(host='naturev5.com', port=443): Failed to resolve 'naturev5.com' ([Errno -5] No address associated with hostname)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='animedexon.pages.dev', port=443): Max retries exceeded with url: /nft/collection.json (Caused by NameResolutionError(""HTTPSConnection(host='animedexon.pages.dev', port=443): Failed to resolve 'animedexon.pages.dev' ([Errno -2] Name or service not known)""))",1,0.03%
