ERROR_TYPE,COUNT,PERCENTAGE
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafybeighguzuohnihjxursea7krjrqok67phwugrsgmwuytukvncu6ossm.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmbkGtgyeqkj2JqYBZDZUfgKJiHZkMvDYomXc3kuhMpGiN/1.json",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/CR7NFT/1,1,0.04%
"On-Chain Parse Error: <string>:1 Unexpected """" at column 1",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBJIMMY/1,1,0.04%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmCustomAgent1762275295608 | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmCustomAgent1762275295608.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmCustomAgent1762275295608 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmCustomAgent1762275295608.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmCustomAgent1762275295608 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmCustomAgent1762275295608.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmCustomAgent1762275295608 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmCustomAgent1762275295608.json,1,0.04%
[http] Network Error: 500 Server Error: Internal Server Error for url: https://dynamic-nft.hedgey.finance/bsc/0x2cde9919e81b20b4b33dd562a48a84b54c48f00c/1000,1,0.04%
[ipfs_gateway] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/bafybeibq2b2cpicgkc6zutpdnin7orb65sxxp274cwfqstfbampedohjle/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://ipfs.io/ipfs/bafybeibq2b2cpicgkc6zutpdnin7orb65sxxp274cwfqstfbampedohjle/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://bafybeibq2b2cpicgkc6zutpdnin7orb65sxxp274cwfqstfbampedohjle.ipfs.dweb.link/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeibq2b2cpicgkc6zutpdnin7orb65sxxp274cwfqstfbampedohjle/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='chromia.net', port=443): Read timed out. (read timeout=8)",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='ghlenvxgqyjytgfpzuuh.supabase.co', port=443): Max retries exceeded with url: /storage/v1/object/public/trump//trumpvip.json (Caused by NameResolutionError(""HTTPSConnection(host='ghlenvxgqyjytgfpzuuh.supabase.co', port=443): Failed to resolve 'ghlenvxgqyjytgfpzuuh.supabase.co' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://pgnlz.com/img/nft.png1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.movecash.io', port=443): Max retries exceeded with url: /nft/metadata/0x0676cC19f7412b9172130D7ECDE334AAcb5b412E/1.json (Caused by NameResolutionError(""HTTPSConnection(host='api.movecash.io', port=443): Failed to resolve 'api.movecash.io' ([Errno -2] Name or service not known)""))",1,0.04%
"On-Chain Parse Error: <string>:1 Unexpected ""{"" at column 533",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.xnft.io', port=443): Max retries exceeded with url: /metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.xnft.io', port=443): Failed to resolve 'api.xnft.io' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='bafybeicf45rrhkroakyacalweydxytr2gdnxjzrwqbbnoimbfptlxwetpe.ipfs.dweb.link', port=443): Read timed out. (read timeout=8)",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='bafybeiav4pziegs3escnaktfgxcfn4irr23znxjjn7ez3klrcsnbhpaefi.ipfs.dweb.link', port=443): Read timed out. (read timeout=8)",1,0.04%
[ipfs_gateway] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/bafybeihckzbekgs5l6qhotokxnoqccm4xh4wnp3ekburkhvwd75dmv4kvq/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://ipfs.io/ipfs/bafybeihckzbekgs5l6qhotokxnoqccm4xh4wnp3ekburkhvwd75dmv4kvq/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://bafybeihckzbekgs5l6qhotokxnoqccm4xh4wnp3ekburkhvwd75dmv4kvq.ipfs.dweb.link/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihckzbekgs5l6qhotokxnoqccm4xh4wnp3ekburkhvwd75dmv4kvq/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
[http] Network Error: 403 Client Error: Forbidden for url: https://burnking.site/4.jpg,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://nft.haodongjia.me/attrs/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/r.png | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/r.png.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/r.png | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/r.png.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/r.png | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/r.png.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/r.png | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/r.png.json,1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmV99UP3QPk25ed9SpWh9UyWpXd7Gr4ns9JoDRQXLsy5gA',1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmRAE9d6C6N9cxbY8AJPbSjMawaUUo373eQeSa3DzCN1Sx',1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmQy9eBYLXf5uUwfRWmLbXijnnvbzjg1XwJYRJpHAby7ad',1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmSoBPbswQcyZYaSbMGeQ1X8FKeGyERgMAnFHSVN1Xh5MG',1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmUywKzxmFVvuzk2inGpn9Hb8RbaRFY5eFd1daPZXGmjeF',1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/Qmadq9uCcZH1wnZwLB9CSHB8rcSDmr7B4dzk9UVFEJEn9M',1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmdGGHAiNe4VnHSrhTGfCQQUNa2Z4VFJmghwcayBjXigHa',1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmWzgpUMrvUhLvU1JjPUGPMxXMBPBKVBcpS8hJ7FL4uMLh',1,0.04%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafybeihl6ljpxnfgo65ywp7usjce6iublc5nldlgqmmopwxg2c3jtriqlm.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='gateway.pinata.cloud', port=443): Read timed out. (read timeout=5)",1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmbdTGtGHv2md1yc8ajELDGKf8nfCkAdW6JSgAc9qN7ufV',1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://app.webkey.vip/nft/v2/fragment/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmTdTacGRV4JpkeQt69Dp9UT9gwTLXLYaZvpUwGD91k2wB',1,0.04%
Invalid URI: unsupported scheme in 'ipfs:/ipfs://ipfs/QmScYxGa9RC3EFv3s2keRB6vwEgRY3DBiJrMzjBK8zjqwT',1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://swap.ac/ac_nft_json/acorn_level_0.json,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='www.nichedao.com', port=443): Max retries exceeded with url: /nft/1.json (Caused by NameResolutionError(""HTTPSConnection(host='www.nichedao.com', port=443): Failed to resolve 'www.nichedao.com' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='divinelynft.xyz', port=443): Max retries exceeded with url: /nftV2/json/1 (Caused by NameResolutionError(""HTTPSConnection(host='divinelynft.xyz', port=443): Failed to resolve 'divinelynft.xyz' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 500 Server Error: Internal Server Error for url: https://dynamic-nft.hedgey.finance/bsc/0x1961a23409ca59eedca6a99c97e4087dad752486/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://api.altaglobaltech.io/metadata/159865082.json,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='divinelynft.xyz', port=443): Max retries exceeded with url: /nft/json/1 (Caused by NameResolutionError(""HTTPSConnection(host='divinelynft.xyz', port=443): Failed to resolve 'divinelynft.xyz' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://api.flashmoon.io/metadata/971414485.json,1,0.04%
[http] Network Error: 400 Client Error: Bad Request for url: https://graphigo.prd.galaxy.eco/metadata/1.json,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.umi.io', port=443): Max retries exceeded with url: /nft/gold/ (Caused by NameResolutionError(""HTTPSConnection(host='api.umi.io', port=443): Failed to resolve 'api.umi.io' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='w3s.link', port=443): Max retries exceeded with url: /ipfs/bafkreifoup3t6upux2aqipxainjfmtnp7dzmpwe3hkw7su2uclleuzvpfi (Caused by NewConnectionError(""HTTPSConnection(host='w3s.link', port=443): Failed to establish a new connection: [Errno 111] Connection refused"")) | [ipfs_gateway_fallback] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=10) | [ipfs_gateway_fallback] Network Error: HTTPSConnectionPool(host='bafkreifoup3t6upux2aqipxainjfmtnp7dzmpwe3hkw7su2uclleuzvpfi.ipfs.dweb.link', port=443): Read timed out. (read timeout=10) | [ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreifoup3t6upux2aqipxainjfmtnp7dzmpwe3hkw7su2uclleuzvpfi",1,0.04%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafybeihdkiwu5skekihdklyyq5zeuuu3ohfefbi7zokedk6hr3udadixqm.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafybeihdkiwu5skekihdklyyq5zeuuu3ohfefbi7zokedk6hr3udadixqm.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafybeihdkiwu5skekihdklyyq5zeuuu3ohfefbi7zokedk6hr3udadixqm.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafybeihdkiwu5skekihdklyyq5zeuuu3ohfefbi7zokedk6hr3udadixqm.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihdkiwu5skekihdklyyq5zeuuu3ohfefbi7zokedk6hr3udadixqm | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihdkiwu5skekihdklyyq5zeuuu3ohfefbi7zokedk6hr3udadixqm.json",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='tubaobaoapi.codexfield.hk', port=443): Max retries exceeded with url: /api/nft/metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='tubaobaoapi.codexfield.hk', port=443): Failed to resolve 'tubaobaoapi.codexfield.hk' ([Errno -5] No address associated with hostname)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BRNFT/1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.perfectwhale.io', port=443): Max retries exceeded with url: /metadata/995864190.json (Caused by NameResolutionError(""HTTPSConnection(host='api.perfectwhale.io', port=443): Failed to resolve 'api.perfectwhale.io' ([Errno -2] Name or service not known)""))",1,0.04%
Invalid URI: unsupported scheme in '111',1,0.04%
[http] Network Error: 502 Server Error: Bad Gateway for url: https://ipfs-gateway.superform.xyz/ipns/k51qzi5uqu5dg90fqdo9j63m556wlddeux4mlgyythp30zousgh3huhyzouyq8/JSON/1,1,0.04%
Invalid URI: unsupported scheme in 'BASE_TOKEN_URI0.json',1,0.04%
"[http] Server returned HTML instead of JSON (from https://meo.world/api/nft/puma/1): '<!DOCTYPE html><html><head><script>window.onload=function(){window.location.href=""/lander""}</script></head></html>'",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='lucy.baby', port=443): Max retries exceeded with url: /ipfs/0x08A00cFA69B96e5496B6245149857621b4F02649/1.json (Caused by NewConnectionError(""HTTPSConnection(host='lucy.baby', port=443): Failed to establish a new connection: [Errno 111] Connection refused"")) | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/0x08A00cFA69B96e5496B6245149857621b4F02649/1.json | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/0x08A00cFA69B96e5496B6245149857621b4F02649/1.json | [ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/0x08A00cFA69B96e5496B6245149857621b4F02649/1.json",1,0.04%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 504 Server Error: Gateway Timeout for url: https://bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti.ipfs.dweb.link/zmm.jpg | [ipfs_gateway_json] Network Error: 504 Server Error: Gateway Timeout for url: https://bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti.ipfs.dweb.link/zmm.jpg.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti/zmm.jpg | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti/zmm.jpg.json",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='office.werevana.com', port=443): Max retries exceeded with url: //2935 (Caused by NameResolutionError(""HTTPSConnection(host='office.werevana.com', port=443): Failed to resolve 'office.werevana.com' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://metadata-nft.cybercrash.ai/nft/cc//113117,1,0.04%
[http] Network Error: 502 Server Error: Bad Gateway for url: https://ipfs.zk.me/ipns/sbt.zk.me/1,1,0.04%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmVtbe7UjxS9YagtbgMdNGYiDKNjSTj7CWodXPLXbmYsLc.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmVtbe7UjxS9YagtbgMdNGYiDKNjSTj7CWodXPLXbmYsLc.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafybeidqgdwkk2f5xmyf237svmxxhwhud6h6fc55puan6nsi6u4esmdtke.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmVtbe7UjxS9YagtbgMdNGYiDKNjSTj7CWodXPLXbmYsLc.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmVtbe7UjxS9YagtbgMdNGYiDKNjSTj7CWodXPLXbmYsLc | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmVtbe7UjxS9YagtbgMdNGYiDKNjSTj7CWodXPLXbmYsLc.json",1,0.04%
[http] Network Error: 400 Client Error: Bad Request for url: https://bnb-api.vimworld.com/v1/mirror/metadata/,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://miningengine.live/metadata/1.json,1,0.04%
