uri,error,response_status,content_type,is_ipfs_url,metadata,is_ipfs_second_url,img_field,second_response_status,perc_hash_32,perc_hash_64,image_error,metadata_error,extra_fields,response_time,second_url,response_2_time
https://gateway.pinata.cloud/ipfs/QmRa2tSzTeLruLe1yam5uWFS9g4D5z9AMzgrMA123ancay,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.018454551696777344,http://127.0.0.1:8080/ipfs/QmYrNgAGBXhgLf2optYeSQNQ2ziP1yB5LPG4ce8oT8rk3T,
ipfs://bafkreiekbrg3lzi5odtaikksbuxps5ehhjua53uxcrgcoxsvjnqf5k2eli,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.019049644470214844,http://127.0.0.1:8080/ipfs/QmdpzJ14AZwVS1N8h91PwzoiKGMJpqTwvL1xArx6zpmVNi,
ipfs://bafkreie62nr5v5owqjzf4odvfmbxjmvbx5rwuxejlop6u2cenvn4axvsuy,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.018281936645507812,http://127.0.0.1:8080/ipfs/bafkreifdi4vrdbdeoizddlvt2cts2hwnkioau6zpc7nqzwigalygl3l4zy,
ipfs://QmeoSNz7LA48QZsvxDX8YV2CC9zisu6JvYXMGcQcPGgau2,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.038518428802490234,http://127.0.0.1:8080/ipfs/bafkreid3abblusbga34ttju3fb5pmzgbbvxatskq6zrv4wltzrfmrta5ye,
ipfs://QmNb1STg2HdQuyckF1non9gaignJfx1kVmMf1HwQZgKduj,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://QmdFAUQqt8NVt8EAav6eDKQC6EWd7gXn2wfMydt7tAVVyX/0.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.019006729125976562,http://127.0.0.1:8080/ipfs/bafybeif7dmzoi3jz3zg4ky7fmh2bhck547nydx3btr3247rqcekntj72dy,
ipfs://bafkreifz2eoffauvrkut5o5d2qjg3ufenlyhznpsm32wj3fyk5t5naksya/,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.1233673095703125,http://127.0.0.1:8080/ipfs/bafybeiddvxlulfuh623mpyobmgnjrydkbzadu6sx4iqct7baaeanosqhsi,
ipfs://QmP97pmhvMNgq9JBi6WytngQ22P5Jgv7YDqbzrh8w1CMVd/39.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.019063472747802734,http://127.0.0.1:8080/ipfs/QmSfzHk6LK9iojMjQAVfpmLpHVfEmhvPEYqAxUpDc7MQsF,
ipfs://QmYjcrUYH9v99rM418per4uUnayE8UnYj97PD2xCvCjTJh/21.json,,504,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,60.01961636543274,,
https://ipfs.infura.io/ipfs/bafybeiehntucjd3knyq2ctr22rusno53ec5deojpb55oj2z3kee63n7wiy/112.json,,504,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,60.01747679710388,,
ipfs://bafkreiaxhakr64zauxh66rqvf4ewlqmccytadfjhdrwhn7ty3zovbtmlq4,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.029737472534179688,http://127.0.0.1:8080/ipfs/bafkreih7rjk2nhpnylkmkfrwf2zl24rt6shl67wmn3jdwbjjktu33fkjma,
ipfs://QmanTcLDoTgJBLysXAccbWTreEufLXsdwKdS35Z2yTUTEy,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.021063566207885742,http://127.0.0.1:8080/ipfs/QmYnfX18hRE6FXMvtpaFopzaVu3sByYWmSaxC6i8QpKgTu,
ipfs://bafkreidumzgz5publ575qrybqkkynpj3t2lgwqyqkhkhrxjpfj5rvrhaum,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.020429372787475586,http://127.0.0.1:8080/ipfs/bafkreih5m4zbuue2sj37vidxa7mgc6ukjmehy6im4cm4lfoht7ojkuoekq,
https://gateway.pinata.cloud/ipfs/bafybeia6zvcguqa4mwmbshlp3uplbkjvukupkublk6or6z7o5s74uuaagi/ftnft.json,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,0.026439905166625977,http://127.0.0.1:8080/ipfs/bafybeibqzgenlr2exk4yy2p3dj2yk2pqqmx6en3mvehpadbkn7jm5gsxpu/ft.jpg,60.0208842754364
https://ipfs.io/ipfs/bafybeicacxar4sa7xruhjq3u7f4s42vlrfejy3jghihp43f6qgnwinmoye/0,,504,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,60.02242946624756,,
ipfs/Qmco8Mzc14X7BCBerzEMg6BrHqj9jacff1t66pLj1TFH31/737.json,,504,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,60.03594446182251,,
https://gateway.lighthouse.storage/ipfs/bafybeichpp6ytwgmq5cxelhz4aqcwgh6cqknjvopm5yvhd6r2icto7duba/9.json,,504,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,60.041035652160645,,
https://gateway.pinata.cloud/ipfs/bafybeigws4tzk5lrjrhx2g5f5w4ywakojsemduzxhmvgtapiw2hi74gbvm/NFT.json,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,0.025043249130249023,http://127.0.0.1:8080/ipfs/bafybeie74x2te4icnrbknmlvhra5ii7cghfbylcqnb2q4a76dgndlqjace/image.png,60.04678702354431
ipfs://Qmd14MmfXsXPUtrKHAVmcFcWeLM7nq5NPxa6i3ggYxbDBh/meta.json,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,0.07048988342285156,http://127.0.0.1:8080/ipfs/QmQxnLyTJKeRaPeau9ApobAvzRTM48dpmg5P5V7Ho8ZKeB/pre-reveal.png,60.026997327804565
ipfs://QmWdC59MMMQ7qpuahMNLZFhPbYfoX76PmSB3gi3Rgr3DA8/207,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,0.027279376983642578,http://127.0.0.1:8080/ipfs/QmVW1PUEy6ru5yLPRZjhchFffBtAmrTkUrMuJYX8Ardq8j/207.png,60.023643255233765
ipfs://QmPwfR1EwLFmTD22XAZTErPRvuw6hUea3bGv8xXvAT1teL/0.json,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.02315068244934082,http://127.0.0.1:8080/ipfs/bafybeigreyvff3dwf2etqjtchegwlegv3q7booe3hqnuian5xovl7rk3ta,
ipfs://QmSgHJ9RmAbK383hfqxhfiEYiAZbAYtiWiFQCabcrekVpr,,200,application/json,True,True,True,True,,,,timeout/conn error on image,,,0.01935267448425293,http://127.0.0.1:8080/ipfs/QmXMARQmJqorxXeAG5FqF8LUF3ownVbYQZEuBgMJukN8Rj,
ipfs://QmPAMGKG3x32T4YMwHXs6quXnGZ8tCwZAkEFtnyHndrfZw/1.json,,200,application/json,True,True,True,True,504,,,unidentified_image_err,,,0.021143198013305664,http://127.0.0.1:8080/ipfs/QmehrraLAwke8NT6RYdTo8EJYq2rEmA3YGZjYQq17VL2UW/1.png,60.023865938186646
ipfs://Qma2jizYTqwhX9TC6dJhXT2Zw6nnvQUUHsUaoUa2gXBfVy/6796.json,,504,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,60.02099967002869,,
https://ipfs.io//ipfs/QmfVtN7jPpJCf9grk4xDWjNKCJFukn7BAEinPdFawAj7UG,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://bafybeiaqxxvmhazphq2erybrgdjwklnhonawbzjwtzokmtsfy437kf63iq/1.json,,504,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,60.01929020881653,,
https://gateway.pinata.cloud/ipfs/bafkreiehilt4c4mn53xc3yguuck3mpw7kc4tpyuberelqlpauw3ehhpjga,,200,application/json,True,True,True,True,200,90db261bb1d38f99636619a4c32c31242f32de799ce638d3c988e3c19638e3cf4cb3cd93c99399e3b61c326c5a78c63ccce38ccf8fc72ccf7258c738366c8d306c7618f3d9f2664993e7264c268e1c6639986c73c9f8e4b7c4c7b1cc379b038c6a6c831b86719318c1b24d2d5bc66132366633b1635cd86dcc98c767cdb32334,90db261b06699239b1d38f99061d9319636619a470f26d82c32c3124d9a649922f32de79cf27d23f9ce638d386538669c988e3c1b21a2cc19638e3cf324c99264cb3cd930dcdb19ec99399e339a664d3b61c326c9833cf235a78c63cecd99367cce38ccf41c5b24c8fc72ccf334e49be7258c73860ce19e6366c8d30cc9307986c7618f3c799ec79d9f266499b49e67093e7264c984e19e3268e1c6679be71e239986c730338e61bc9f8e4b72cf38c73c4c7b1cc798799e6379b038cf30e53866a6c831b6ed9b61cc671931864c9364cc1b24d2de6c993645bc661327d3ce39a366633b1d166c719635cd86d93649c36cc98c7671b2cc866cdb323344d9264dbd8d626d86c932ccb9cce67cde37b38cc1d339cc3b26c99e6c7b19c73466d839ec659da34cecf321c6e070631cc992749727438e30c70e631666719e31933e632c8d999879b31cf9c91b8f4b61cf38f2d3f44e30c79c71c7832ced99d33c63cf2998d38cc3324f1e3c8db326c73824b07c99f1c64e79e330cc90e6c724e793066932664c65b31f2e73327678d262dc7497318d333747366313631b33198c7673366630319cde67f1e6e4ec674c9b3332486673338e3136dd3c9c63339834ce4974f124cf3b6cd336e9d34ccc3999cd382b331cccb0c6cc5953b1986e6c470ce4c2619996736e19e7964cd99664cc38331ccce3336ccc39659dcce62384c9b4c39,,,,0.04739260673522949,http://127.0.0.1:8080/ipfs/bafkreid3wl7tgasaz3nrruszm6baa77ghkx52o7gpqq7tsjc46f6okzjgm,19.845797777175903
ipfs://bafkreiaxhakr64zauxh66rqvf4ewlqmccytadfjhdrwhn7ty3zovbtmlq4,,200,application/json,True,True,True,True,200,850e916ea59cc59b6ed16a9133633a74b17ac593da1fa44fc7b73a6c0fe8c7935ada73605885384cac39c49bb5e1916c13273c71621a6699cec2b36c9e36a672199cce1bb169b164e1c8ed87ce90ce99172d30780d666979be734343f89f3236e1a6f496874984e51e8f0be95b125898687a7079e466b586d58ce6d233932e69,850e916ece4d8581a59cc59b9c1673066ed16a91a5e4793e33633a7463e99c7ab17ac5931e1a71e3da1fa44f7c16a6c1c7b73a6c62e5be3e0fe8c7939db2595e5ada7360eb6a95b15885384cfe5d85a1ac39c49b1cb56a4cb5e1916ce1e5ca1613273c71e05a1cb5621a66991e1271e9cec2b36c63a5837a9e36a67278660f16199cce1bde5e7524b169b164c709b869e1c8ed87ade242dace90ce99185e0694172d3078d2d99db40d666979a596786bbe7343430f2e72cbf89f323672618796e1a6f496e5b26f6c874984e58f1e59691e8f0be9d28496965b3258984c7867e5687a70799b5b4959e466b586f1869216d58ce6d26cac748433932e69935929f29b30da7cc6d0cb4e3c64d1e0f4a6528d6c49258f352b34f2c31a797e0794ed3634b6d279f0964b2736edc4931a6db2fac7919f260f49ec9849332d49a4da5f95185a61d2719693d9d2da924cc6b5bc46e58da60326e365b6363567322b66c3284f6799cc696d9e4ec99cccc712da76959a1a6699c6996961306f19b8cd7ac96bc4e86666db4696db6730d2cb0c95b4b43b279bb634b25924cdc664b8630de7c93498d9cbe969a4b236331b6586124867c9e5cc9a5c36924961b8b26699e5361cc6666d98a6cb41b69cc788d24d6ec5e13499b26d9b59d809ca3c649c30d4f69c69618cd25d3c2da533c19b0d9733094b8f8e6736666162db3e161cdacc5970b0,,,,0.033336639404296875,http://127.0.0.1:8080/ipfs/bafkreih7rjk2nhpnylkmkfrwf2zl24rt6shl67wmn3jdwbjjktu33fkjma,33.82236862182617
ipfs://QmV3pS88ZdNoExXoFNzTk5DtQrDVWCwqhS6bjgwszjhgbu/0.json,,200,application/json,True,True,True,True,200,94002fdb4a004bfcb5ea1ce06bd739606af69466b509ad674a34c29f95eb619a0aff50981fffb4b227fbe9276b3594070a5fa80614bfd24a094f2598d4824b19e300b7b7f2506da53da696746a4f0ce4d4869e41e949764bd490779b6928735832ff84b4c1b48874cba09ca72ef1ea471e68734adc1927f86d1ad3f93fe5ac32,94002fdb8f0803ef4a005bfc5fa8034fb5ea1ce03ff41c186bd7396071c23c396af69466f1e23cb3b509ad67ab51a1e34a34c29f5e1bc3c795ef619a0c1dc64c0aff5098000ffe4c1fffb4b200cffc1027fbe927a0f7f9b16b3d9407d063f1f30a5fa806b417f5a114bfd24a4b0fdf48094f25d8069fd64cd4824b194c6d02cce300b7b79ecc01f7f2506da5ade420bb3da696747be22c1b6a470ce477901e18d4861e41ff000fcfe949764bfe1003cfd490779b9e3c06a7692873580ecf4b0f32ff84b405e6f410c1b48874e1e27939cba09ca7f011fa5b2ff1ea47f819bde71e68734a021f8fcddc1927f8028fe7f46d1ad3f900efe0f83fe5acb280f7e252d1a0d9a4bc36f21b92f4b50e791a635b4d2f62963f9380e66a5b036b4fc1ade02fff8241dfc07db0c9dbf009dffc760cc0b69807bf3e420f33be80344fa68252c05f43b4bfc38360c4bd22f66ec0f9e31b4b79027a49bd063fd25a497491fc8f6f2dac7a53260797d2028dfd873e03fbf02487cbcc3a02fa3e407fb6887a624cbd807fb420dc3d1ecb08379670c93d1f279f0d2437a785f77216885b5d2100f1ccb58c4b9330c2e83e62da49863ef21c90bdf790c34e5a0cc53b732430c7a9e233df50b638c3a9e1c1bf8c263ca1fcb21b5f80786731f6182eb48859433af6086c247f49c31f82c33b4a7a43d86f01e394e17387bc4628f2d30807b46ec0f82f,,,,0.021293163299560547,http://127.0.0.1:8080/ipfs/bafkreie5vc6hz2tjoqcylguxuhge2yqxyjz4hrdic2pti3cobwwnnzku6u,16.844066858291626
ipfs://bafkreidumzgz5publ575qrybqkkynpj3t2lgwqyqkhkhrxjpfj5rvrhaum,,200,application/json,True,True,True,True,200,844f91a6c49cc4f96ed0fa593b611b16b16e44f9da1eb4e9c6b72b268de87ed90fca53c358978d26cc3ca4d82798c7b691e78d2f63246259e75b52d48e63a3261c9c64e998ec986ae1e995a6cd9e6c9c16359b513309ad39cc6271cbf06b536669926616e7b0b496968d85241e370d2b7318cbd968636378c6625d82998ce6d3,844f91a6182e4b4fc49ec4f9c4d186b66ed0fa59e7c1f4f03b611b163b067929b16e44f9c5b90796da1eb4e940fa1e57c6b72b263a66746d8de87ed9c791e1a80fca53c3ad294b9b58979d26186c7e9fcc3ca4d8c6d395a52798c7b65b87a16a91e78d2f056c685a63266259e67b9295e75b52d4da0797658e63b3263b246d181c9c64e961d2369e98ec986a525ad2f6e1e9b5a63e0de1adcd9e6c9cada33ec396359b51d8781e5a3309ad398e1c9da4cc6271cb47b383a7f06b53665a6ce65a699666363254b618e7b4b4d625932725968d8524990c4bc81e370d2b4ad632da7319cbd92ce3b587e86363789d6b8decc6665dc2584e1a7a998ce6d36398dad7309330789309c4e49e10db265a4365392e64cb07b6961a1f606924cd85ad92c5c19a64636d2365a934a65b19e196cf3616cce2d1fb69a5e6cb989e365b4b60e929730d2cb4985a1ece6e61e2d2e69f41d08cda46c236d1e8b199861f2591a49626373733692727133af6d9e0e96c7a59c9ca49cf3b49325ecb2e369ade5f8966301c9898e4d8c9a5c4c363679da4168dcfa1e6961b86924b3330d86360f26132cfc667f194352d1d0dcc34986b4da6c936389867c86b4da0ce6309b99e32596669a5b6927f16d24f32d26265918e639ace56099b25c736c32d9d92724c69c4a5b6987829f1b859bcd92c64b670fcf65a61e187c69e1f1985c7d35b4de6270d69,,,,0.024288177490234375,http://127.0.0.1:8080/ipfs/bafkreih5m4zbuue2sj37vidxa7mgc6ukjmehy6im4cm4lfoht7ojkuoekq,33.89573383331299
ipfs://QmXAteF3yoTnBWRyqhVSvrhb34VPfbefntVHAAYTMUqxaz,,200,application/json,True,True,True,True,200,c05104fa6efb8c51851025e73baebbccb14433f4438e9f9cae7aa07104518e7bebabec419145478e3beef904914441be3aeff8009505c60b9fbbec211c79cc33b054103e7bcebb049544718e3ffeb9c485110c6b6abbac71c0310efe8eba28f5458017cee1ec31fc61d09fdee6302d7346398effe431467143878f9bbfac7324,c05104fabebe05506efb8c51100aebfa851025e7fa0070f13baebbcc500aebfbb14433f4f1b5c0fd438e9f9c581d4abfae7aa0711404efa204518e5bbef95501ebabec4141c7aabe9145478eaffb04413beef9040517bfae914441beaffb14443aeff80005ff8eae9505c60baff700059fbbec0104e7ba8e1c71cc338e733f01b054103eafef0d067bcebb0445cf0e2f9544718efbf844633ffeb9c41102ffaa85110c6bfaa970116abbac711006e3bec0310efe3a3c21518eba28f53000fbf8458017cefa08f071e1ec31fc7184e0f861d09fde7908717be6302d71fe08f51146398efbd800e3bae4314671e8b1e01143878f9bd8d1427fbfac732467b1acc119cc539e4e195f8739fe613461f39cf4c087ce0a8ffb010a2e33e02387e395848f9fc29b8e7b1f02187f7030e5f71e0639cfdb1c077f0e879d0471ace7e71c073fefd387587bfec3901570eba1c7170462ebce03196fae1fc0717c63bf8e151ec0f88cc61f183fc81f3070eff0a071f0cb821fce718f307f60ea39e530f400f9c4301cff3a98735166388cf75004fab9c2110c7ff88ee13c62abcf605500f0f9970403ebffa8c1723ff823fc5c01cfe3d07c23b8f23bc47ae08fc63840f980fc4e39ce21c731e3999f19c60fce11f38449bf63b9e071be99d0cfc3184fff0f4430c7e31c07730fe39f8ff10c0feb9f033d45f023e061d402c28fdc0843ef670c,,,,0.027771472930908203,http://127.0.0.1:8080/ipfs/QmVGzmF2xot3GqHW5JoSjg8hqzKSj4wU7JYBDyC2ssFQ4a,50.28836488723755
ipfs://Qmf8BbHPs1WJXku9r6scxrvRDGTKzr7R1fzucEedmPgXGJ/0.json,,200,application/json,True,True,True,True,200,c4ef0344ced3e38f2ed3db19bc4b0ae97a434bc939b66d4eb1be4ccd93167c973f94b1b3351e90b01e1cbf32743c37194c2d261c4f293c3d6d2d94f36d2d16f227658cf2c1e58097632997966307a53f258f83a535894381c2c56d6ac34b0cce68fa5d0ec872e466381fc3e496b4e300969ee4619cda27232ec16b6e48b952ce,c4ef0344e66dcde1ced3e38fa76cd9e12ed3db19b360784ebc4b0ae938f34e9c7a434bc9b99b773239b66d4e599cb133b1be4ccd849d99b193167c97e2e179323f94b1b36b667626351e90b03e66761c1e1cbf325c298ed8743c3719c91d89634c2d261c8985bc214f293c3d39c3a49a6dad94f31336728e6d2d16f236367b4c27658cf22c5993d9c1e58097c49d3b9363299796c1c63b676307a53fa4cb86c4258f83a5a07b34fe35894381713ea564c2c56d6a34988dc1c34b0cce3ad5edb368fa5d0e53e03326c872e466f2625a4e381fc3e49237c4fe96b4e340fb366651969ee4619d9cce319cda27239e41cc312ec16b6e5242f91648f952cef327194c8cfa72cea61d4fdb1e1618b8ed0e63b3941e9c98ed9a47211ece1c0d19d98d9ed3842e457a63a18e7116e6cd4666122c59b3568b07f89e723052c9996c9c319b6e4e95fbc99c55a9d6fb09b812199d4e2676d8999a7d998e3356e95cd6e4590679a70bd93399dc67c1a5cac328cce6939c458e0b5ce2661b366d92819e315c6e87487f86dc60306fc9f0e59ecde6307963b9e1b12f0f24713391e371318b8887958bcf2c6467608c8ded9846d86da7a549e8968eec41bd2ec84817f94cc6b5526297253943963f7124b3a7b1b99300d9ceaf6172977e43d9d72e383482766e4c38647a06b3ada94ed8b2262e256c92d83d2b06f120936ab197990712f9924dc3,,,,0.02505183219909668,http://127.0.0.1:8080/ipfs/bafkreiddruub46sdrgcy3gvgquhcxtmp77ubqmf74t6j65vxckfcbpopoy,3.9378185272216797
ipfs://QmULGvth4ES8nfwcrkA5iyJFgbvsVLUpmaLiA5WKrGcieq/64,,200,application/json,True,True,True,True,200,,,unidentified_image_err,,,0.02412247657775879,http://127.0.0.1:8080/ipfs/QmTUzNZDbFJuDgrGbLGZmBy3HtMkhKfpfH6dqPwgi89Kf5,4.026118755340576
https://moccasin-implicit-sole-733.mypinata.cloud/ipfs/bafybeicp2une7c46zcw2otvz7jdkq6rtb4vuqtcjtez34m4jvytmwtrfia/4,,200,application/json,True,True,True,True,200,99a87e694e5b21cc6cd3a3c6b1a4de13333c397c666c6926e4e4de33783191964b1330dc91e67e691a64e1cf1999e59fc59a17316d818a7499999663965a19e3e7e1b9a671c7b6cc6e5e5199e5b1c83392666c653a4e21e985a1f61666366643689369e899da5e069278e727d989a1e618de1e4c6590cb99c5b1e9e61a5e1ca1,99a87e6971a5a3b34e5b21cc9760d90e6cd3a3c6965a5948b1a4de13488f22f1333c397c65f1e58f666c69262db1a58de4e4de33488f22f17831919696525d4c4b1330dcb261c90791e67e6969ada2b31a64e1cf97609d2e1999e59f965adb2ac59a1731d88f72f36d818a74a9f1e58f999996630db92c8c965a19e34d8f32f9e7e1b9a692d2cf4a71c7b6ccb0f0e3c36e5e51996dad30b5e5b1c83323698d2492666c65a6649b263a4e21e9ccc4f2d385a1f61699d98d2466366641b3032d3c689369e82726709999da5e0669fccdd39278e7279e18d2d3d989a1e6961bc50d18de1e4c61730f646590cb992c659260c5b1e9e60c8b30cb1a5e1ca1e19e6da633ed99989664c30ce5a1e61e9e60d1996e3e71e97b0c2f3365a6199926ccd666b1e66616b1f2cccf5e6ce1e1d92768d99b4d3666cb4b2d3d30e6165e73718c0ee5b1e1e9242592d2cd9a4e666cd3334c1a5e1e36e3da6f2991e1a1bcc62dd2b7ca18964e4861b1066e1a18d968ccaf33a5a1999e268ed2f33a764939f1d30d4d4e5899b1d86c4d9393e536969f28f0bf326624c9732d8cd46db0e12964b58e4666365e169cd270cd32e769e1d39f2cf891e5a16c672d2f304e5e561e6971b30fc5a1a1e3248c32f08983a966668f32714a1a5f3ce1d3cd0f859999969e6ce1b391cdb4c68f2c71b23a4f99d963cc8f0bcd99db9e24e0d2f366364c379c9270cd,,,,0.09557247161865234,http://127.0.0.1:8080/ipfs/bafkreignu33v4gfgpkcafq47m66dipar5k2c3pvv2ujs6vbeipbohnsjde,51.820969343185425
ipfs://QmdzZVkVQc1BPCTpPYUidHBszY2PjaF9fHdzMoH1Zp7f7D/0.json,,200,application/json,True,True,True,True,200,94002fdb4a004bfcb5ea1ce06bd739606af69466b509ad674a34c29f95eb619a0aff50981fffb4b227fbe9276b3594070a5fa80614bfd24a094f2598d4824b19e300b7b7f2506da53da696746a4f0ce4d4869e41e949764bd490779b6928735832ff84b4c1b48874cba09ca72ef1ea471e68734adc1927f86d1ad3f93fe5ac32,94002fdb8f0803ef4a005bfc5fa8034fb5ea1ce03ff41c186bd7396071c23c396af69466f1e23cb3b509ad67ab51a1e34a34c29f5e1bc3c795ef619a0c1dc64c0aff5098000ffe4c1fffb4b200cffc1027fbe927a0f7f9b16b3d9407d063f1f30a5fa806b417f5a114bfd24a4b0fdf48094f25d8069fd64cd4824b194c6d02cce300b7b79ecc01f7f2506da5ade420bb3da696747be22c1b6a470ce477901e18d4861e41ff000fcfe949764bfe1003cfd490779b9e3c06a7692873580ecf4b0f32ff84b405e6f410c1b48874e1e27939cba09ca7f011fa5b2ff1ea47f819bde71e68734a021f8fcddc1927f8028fe7f46d1ad3f900efe0f83fe5acb280f7e252d1a0d9a4bc36f21b92f4b50e791a635b4d2f62963f9380e66a5b036b4fc1ade02fff8241dfc07db0c9dbf009dffc760cc0b69807bf3e420f33be80344fa68252c05f43b4bfc38360c4bd22f66ec0f9e31b4b79027a49bd063fd25a497491fc8f6f2dac7a53260797d2028dfd873e03fbf02487cbcc3a02fa3e407fb6887a624cbd807fb420dc3d1ecb08379670c93d1f279f0d2437a785f77216885b5d2100f1ccb58c4b9330c2e83e62da49863ef21c90bdf790c34e5a0cc53b732430c7a9e233df50b638c3a9e1c1bf8c263ca1fcb21b5f80786731f6182eb48859433af6086c247f49c31f82c33b4a7a43d86f01e394e17387bc4628f2d30807b46ec0f82f,,,,0.02346062660217285,http://127.0.0.1:8080/ipfs/bafkreie5vc6hz2tjoqcylguxuhge2yqxyjz4hrdic2pti3cobwwnnzku6u,16.86834144592285
ipfs://QmW4dBUvv1HxZ4PPLDtTu8wKRcJ9h4i2V6YSqKpEvi1kHc/0.json,,200,application/json,True,True,True,True,200,c4eb03c4cec3e3cf0ed3db99bc4b0ae93a434bc939b66d4eb1be4ccd93167c973f94b1b3351e90b01e1cbf32743c37194c2d261c4f293c3d6dad94b36d2d16f227658cf2c1e58297632997966307a53e258f83a535894381c2c52d6ac34b4cce68fa5d4ec872e466381fc3e496b4e300969ee6619cda27232ec16b4e48b952ce,c4eb03c4e66dcde1cec3e3cfa76cd9e12ed3db99b3e8784ebc4b0ae938f34e9c7a434bc9b99b773239b66d4e599cb133b1be4ccd849d99b193167c97e2c179123f94b1b36b667226351e91b03e66761c1e1cbf325c28ced9743c3719c91d89634c2d261c8985bc214f293c3d39c3a49a6dad94f31336728e6d2d16f236367b4c27658cf22c5993d8c1e58297c69d3b9363299796c1c23b676307a53ea4cb86c4258f83a5a07b34fe35894781713ea164c2c56d6a34988dc1c34b4cce3ad5edb368fa5d4e53e63326c872e466f2425a0e381fc3e4b237c47f96b4e300db362651969ee6619d9cce319cda27239e41cc312ec16b4e5242f91648b952cef327184c8cfa72cea61d4bda1e1618b86d0e63b3941e9c98ed9807211ece1e0d19f98d9ed3842ec57a63a18e7116e6cd4666122c59b3548b07f89ef23052c9996c9c319b6e4e95fbc91e55a9d6fb09b812199d4e2676d899da75998e3356e95cd6e4590679a78b592398dc63c1a5cac328cce6939c458e0f5ce3661b366d92819e315c6e87487f86dc68306fcbf0e59ecde630796399e1b12f8f24713391e271318b8887958acf2c4ce7628c8ded9c46c86da6adc9e89e8eec41bd2ec84817fd4cc6b5526297253943967f7124b3a7b1b99b0059ceaf6172977643d9d72e383492766e4c38647a06b32da94cd8b2262a25cc92da3d2b06f120936ab197990712f9924dc3,,,,0.02200770378112793,http://127.0.0.1:8080/ipfs/bafkreidhrkkqcmn5nixwyd2pyqyalncitblqtlnxizwf7eerwajby7q3ey,18.028415203094482
https://gateway.pinata.cloud/ipfs/QmNzgs1uDxt6Bbu98UfW23FK7ewAzSLA4eXSHdUAD4FB2x/262,,200,application/json,True,True,True,True,200,b82ebbb39be4639c4487bc63a4fb42cc65b849b4c39f9833bff807de44499ee3337826ccc006d8231df0cb9cf807fb79c0efbe019e64600cc8c7387333b067dccc9b983367b1cbfc33079c65a27816433f0866dcc0c7bc733f3043accc7f98231b80e35cd80e3c03cdecdfd31f86631ec8d7b8233730c79cc01998033b98c7cc,b82ebbb3fbbaafeb9be4639c4e3fe01c4487bc63b1c09fe7a4fb42cc7e6e901c65b849b44c1f249bc39f9833c1d82fe3bff807dc0e37e01c44499ee3b1e09fe6337826cc6e2fc01cc006d823b1d83fc31df0cb9c5e4b2418f807fb799003f187c0efbe01b3f48fe09e64600c7e3fc81ec8c73873f1c01fe233b067dc4c0ff01dcc9b983381f837e367b1cbfc0e367e1c33079c67f427e007a2781643b1de00303f0866dc0e19817fc0d7bc73b1803fe03f3043ac4e37f018cc7f982391f007c21b80e3dc4e4bcc7cd80e3c03b8d9ffc7ccecdfd3619e8c401f86631e4c36c007ccd7b82393e00ff23730c79c4e27e03fc0199803f1d937e13b98c7cc060f9c18e6cd3e6f31b0f1834ecfe2e277c60c2c327627164e3bf00fc4039833c1c01ff83d9843cc1e3ff01fcccf9c61b1c833e31b7c679c6e4f6c0c8f66783379b061e7d823e17a0ba6ce7c27b80f0cd83df323f009dce1b1c837f937fce1ce065be01ff0079c73f1c02fb207f8634c4f76c8bce401387bb931d3a79ec9e190d7899e5816ce0c9e1879b047f0bf13f1f2c61ecc0ff6634c6e77e886c803983381c03ff01ffcc1b44e3fcc6cf0040c739900f32703fae6c013ec0e687513787fbc0de2c7639b89d867c63f98f6689f86ce3bc99726499c659b021bb065e4664233309a4cee172133310f334d40fb13886ffd1cc89e0d189ccc13f1978371cc40cef60db0,,,,0.020285606384277344,http://127.0.0.1:8080/ipfs/Qmavrk8YGe9sEvcd1UJxU6BdzMQPb5tokBYXVgiJC7A3aS,59.03136110305786
